Age,Gender,Education,Introversion Score,Sensing Score,Thinking Score,Judging Score,Interest,Personality
20,Male,0,8.30024,3.662763979,4.15582,5.205336668,Technology,ENFP
30,Female,0,0.74335,4.986878596,3.02975,4.984427565,Fiction,INFP
22,Female,0,3.3955,6.295580406,6.61305,5.328477993,Sports,ISTJ
25,Male,0,2.97821,6.476228119,9.71147,6.054769945,Fiction,ISTJ
34,Male,0,3.4542,4.331723949,6.75793,2.465039765,Fiction,INTP
22,Female,0,3.87183,7.257912786,1.99978,7.417253933,Arts,ISFJ
24,Male,0,9.42465,7.034902959,8.81363,6.888745032,Sports,ESTJ
26,Female,0,1.36237,7.914916517,8.43056,5.936706394,Sports,ISTJ
35,Female,0,5.89523,5.234317286,4.9008,5.241357489,Sports,ENFJ
35,Male,0,6.15267,6.489443668,2.33242,6.189693339,Others,ESFJ
20,Female,1,0.25916,4.921903439,7.62781,3.754694721,Others,INTP
23,Male,0,0.42799,3.083100559,9.10858,6.759150606,Technology,INTJ
22,Female,0,6.80194,4.497074806,9.95308,5.038248245,Fiction,ENTP
29,Female,0,7.01404,7.393494113,5.09659,5.551083523,Fiction,ESFP
28,Male,1,2.68599,6.13796487,8.85975,2.367561212,Others,ISTP
24,Female,0,6.04344,5.864865301,4.01371,6.208458617,Fiction,ENFJ
25,Male,1,1.59221,6.922395129,7.31476,5.762378157,Sports,ISTP
23,Female,0,3.10943,3.883442338,8.85529,2.919278179,Fiction,ENTP
22,Female,0,4.86943,5.309620156,7.20364,5.47186861,Arts,ENTP
21,Female,0,3.38048,3.72888573,6.98079,6.494957287,Fiction,ENTJ
31,Male,1,5.06948,6.970223458,3.77446,5.418401117,Fiction,ISFP
34,Female,0,3.42304,4.939997482,2.23929,4.833405225,Sports,INFP
28,Female,0,1.6355,7.967966325,6.88945,2.608253089,Arts,ISTP
26,Male,0,3.93166,7.133389591,7.76664,5.353331682,Fiction,ISTP
25,Female,1,4.54923,6.113469909,8.14623,4.332375147,Sports,ESTP
30,Male,0,1.98168,6.159013471,5.37593,6.774816922,Fiction,ISFJ
31,Female,1,0.624,3.485588795,3.60933,4.691356511,Sports,INFP
29,Female,0,2.40351,6.561426493,6.14271,3.736282303,Technology,ISTP
31,Female,0,5.07661,6.294378889,6.61846,4.44572746,Arts,ESTP
28,Female,0,4.44724,7.089000415,5.52977,7.378332156,Fiction,ISTJ
33,Male,0,8.62616,5.13444166,3.21312,2.227727853,Fiction,ENFP
28,Male,0,6.13217,3.746913446,8.18318,6.557278808,Others,ENTJ
20,Male,0,7.69633,6.063165568,6.16569,7.755033548,Fiction,ENFJ
21,Male,0,6.9278,4.978650299,8.88995,6.276032497,Fiction,ENTJ
33,Female,0,8.74637,4.818746808,5.41096,6.140935954,Technology,ENFJ
22,Female,1,2.91851,4.561536347,8.0773,2.705339813,Fiction,INTP
19,Female,0,2.09617,5.215893798,9.52314,6.280512056,Fiction,INTJ
22,Male,0,0.83806,4.150068858,5.59208,6.56503928,Arts,INTJ
30,Male,1,5.67518,6.665243682,7.0265,5.72251404,Arts,ESTP
22,Male,1,3.46733,6.328874412,7.13912,3.470569849,Sports,INTP
26,Female,1,9.21643,7.253286157,0.38786,3.756676393,Arts,ESFP
26,Female,1,4.95413,4.721948116,6.4859,3.422257793,Others,ENTP
28,Female,1,6.46359,3.833832297,3.8393,4.231327709,Others,ENFP
25,Female,0,9.02221,6.970403982,2.36234,5.452347352,Sports,ESFJ
29,Female,0,9.74715,7.006919183,9.18728,4.222741816,Arts,ESTP
26,Male,0,2.29701,6.581015639,2.79111,6.262880024,Technology,ISFJ
28,Female,0,8.28517,6.865426741,6.96444,6.872605602,Technology,ESTJ
34,Male,1,3.05186,3.323358051,3.3109,5.663737274,Technology,INFP
26,Male,0,9.93,6.407576228,6.14385,6.075140524,Arts,ESTJ
23,Female,1,1.56217,7.183545542,6.88494,4.943960481,Arts,ISTP
26,Female,0,2.42135,6.483528093,6.11664,7.024400144,Fiction,ISTJ
22,Male,1,7.49904,3.943712306,0.64731,4.931616087,Arts,ENFP
28,Female,0,5.14756,3.487218616,6.01092,2.888588001,Fiction,ENTP
28,Female,1,9.38898,3.122791717,8.08843,4.952468409,Technology,ENTP
31,Female,0,6.60359,6.775686465,7.59617,7.230524347,Technology,ESTJ
27,Male,0,4.51654,7.962399829,9.93058,6.668901891,Technology,ISTJ
23,Male,0,8.16449,5.389399304,0.55216,3.963909782,Arts,ENFP
19,Male,0,8.15131,3.285634193,2.15471,7.170479501,Arts,ENFJ
20,Female,0,0.49864,4.218494697,9.0883,6.065295221,Technology,INTJ
36,Female,0,2.7132,5.153183564,0.23391,6.345831535,Arts,INFJ
45,Female,0,3.88744,6.385366105,8.36272,6.106614317,Fiction,ISTJ
25,Female,0,3.68455,6.257912322,5.86939,7.141626723,Arts,ISTJ
26,Male,1,1.0413,6.453915077,2.48435,3.678258129,Technology,ISFP
23,Female,0,2.42901,7.160535704,9.59118,4.453779334,Arts,ISTP
31,Female,0,9.29357,5.976139198,6.48347,2.965338454,Others,ENTP
36,Male,0,0.7377,7.381008911,9.6771,6.424986582,Sports,ISTJ
23,Male,0,0.29753,6.771934799,8.21508,4.01479129,Arts,ISTP
22,Male,0,7.39767,3.036699262,2.28341,6.07560243,Technology,ENFJ
20,Male,0,2.63975,4.966858198,6.89277,5.203514947,Arts,INTP
24,Female,1,2.9763,4.148224895,8.40595,4.060818893,Others,INTP
27,Female,0,8.77059,4.602762339,0.46966,4.856117363,Technology,ENFP
31,Male,0,3.65707,5.326408184,1.77931,8.726606864,Arts,INFJ
29,Male,1,5.88188,6.917270121,8.38309,5.557585982,Fiction,ESTP
22,Female,0,0.51737,6.238227297,8.991,6.024720782,Others,INTJ
36,Male,1,2.15774,7.895968246,7.93722,5.682224943,Fiction,ISTP
21,Female,0,5.94463,6.01507134,6.99685,4.969926732,Technology,ENTP
29,Male,1,1.53541,7.050896193,9.42318,3.220595584,Sports,ISTP
23,Male,0,0.0878,3.585105423,8.33239,4.452289422,Technology,INTP
26,Male,1,2.95232,6.708809657,9.67526,2.799029721,Others,ISTP
27,Male,0,0.90066,3.603583907,2.1219,6.193799477,Fiction,INFJ
27,Female,0,4.63485,4.705889239,0.76053,6.008033862,Arts,ENFJ
36,Female,0,8.09575,6.412455591,3.67948,5.061324287,Arts,ESFP
26,Female,0,9.73319,6.615940508,6.88133,5.897226441,Sports,ESTJ
23,Female,0,9.36763,4.721558023,4.64601,5.945717218,Fiction,ENFP
21,Male,0,2.30999,3.462190379,1.51012,4.45974893,Arts,INFP
36,Female,1,0.51364,7.175742728,4.95969,7.267656657,Technology,ISFP
27,Male,0,7.03193,6.523767368,0.34505,2.32268721,Fiction,ESFP
26,Female,0,8.69053,4.616763489,3.80739,3.143792818,Others,ENFP
30,Male,0,2.36226,6.259563929,3.05604,4.646804364,Fiction,ISFP
34,Female,0,6.57916,6.857772054,0.81259,6.10931487,Fiction,ESFJ
23,Male,0,0.59811,6.820408725,7.03681,6.745395685,Technology,ISTJ
25,Male,0,1.88176,6.751513818,8.55303,6.846057111,Fiction,ISTJ
33,Male,0,8.44886,6.381559579,8.27435,7.544609771,Sports,ESTJ
26,Male,0,1.86235,7.009247386,8.76994,6.603044658,Others,ISTJ
31,Male,0,5.65294,7.100966037,1.36607,4.465707718,Technology,ESFP
24,Female,0,4.68883,6.202048528,6.83619,3.055799143,Arts,ESTP
41,Male,0,4.69615,5.468901619,0.55322,2.457343635,Fiction,ENFP
25,Female,0,4.48527,6.059009982,9.81423,6.783726696,Fiction,INTJ
24,Male,1,0.89871,3.670205753,1.95586,6.817939906,Others,INFP
33,Male,0,1.78298,6.693076651,2.69628,6.517180968,Arts,ISFJ
25,Female,1,3.49642,6.898424151,1.63638,3.331225139,Technology,ISFP
27,Female,0,2.57373,6.262163335,4.94201,6.383604523,Fiction,ISFJ
27,Male,0,2.71717,6.716549,6.1896,5.322921812,Sports,ISFJ
35,Male,0,2.62791,6.687766989,8.18393,6.857846436,Arts,ISTJ
26,Male,0,1.09973,7.023353951,2.34309,6.673450811,Arts,ISFJ
25,Female,1,2.8701,6.289801555,4.90919,5.898548653,Fiction,ESFP
24,Female,0,4.00025,6.432900441,8.29514,4.376215977,Arts,ESTP
42,Female,0,0.14105,6.248178248,9.64641,4.774976319,Sports,ISTP
35,Female,1,6.45585,6.555694671,1.68007,6.600648805,Fiction,ESFP
25,Male,0,3.54715,4.563704145,7.8022,5.226025303,Fiction,INTP
23,Female,1,7.52439,6.2629136,4.26756,5.19156054,Arts,ESFP
22,Female,1,3.62876,6.615548025,8.91277,5.470944363,Others,ISTP
30,Female,0,3.05603,6.378036196,7.91307,5.775452255,Technology,ISTP
23,Male,0,4.78507,5.034512291,6.52518,1.555662052,Fiction,INTP
26,Female,0,9.78244,4.867521667,6.23583,6.091366433,Fiction,ENTJ
27,Female,0,3.89957,4.548481266,9.99676,6.105234288,Fiction,ENTJ
22,Male,1,9.34124,0.911321404,8.90909,4.21933989,Sports,ENTP
28,Male,0,0.01001,3.103094343,7.92085,6.294632679,Arts,INTJ
27,Male,0,5.76046,4.861338179,4.2014,6.697478197,Others,ENFJ
23,Female,0,8.69666,5.767297912,7.05229,6.625646996,Fiction,ENTJ
23,Male,0,4.45937,6.186687439,6.6716,1.161102788,Others,ISTP
25,Female,1,0.51988,6.992795591,8.34254,5.861384233,Arts,ISTP
23,Male,1,1.83608,3.850045144,7.46464,4.790445666,Fiction,INTP
24,Female,0,7.35193,6.560501093,6.9826,6.24557271,Fiction,ESTJ
24,Male,0,2.04147,4.66869974,7.19151,6.388640297,Technology,INTJ
37,Female,0,6.25739,6.893888084,5.64743,6.212569742,Fiction,ESTJ
26,Female,0,2.74675,6.505066677,7.5683,6.30722958,Sports,ESTJ
27,Female,0,0.42772,6.243959315,7.10266,6.261579783,Fiction,ISTJ
26,Male,0,3.80491,6.796743834,3.4695,6.392734901,Others,ISFJ
30,Male,0,1.16778,6.355832316,8.02785,1.881023856,Fiction,ISTP
33,Female,0,2.80502,7.103379179,8.15377,5.782613662,Fiction,ISTP
29,Female,0,2.32256,3.710495051,5.07863,4.317058975,Others,INFP
26,Male,0,7.81325,4.695742322,8.7378,4.937677955,Arts,ENTP
30,Female,1,4.2354,5.391114619,4.43466,5.987038567,Others,ENFP
32,Female,0,2.2398,6.489013467,7.68551,6.866824579,Technology,ISTJ
36,Male,0,4.50438,7.888148774,8.98293,6.168045547,Others,ESTJ
23,Male,0,1.64005,6.427282732,5.49879,5.246210416,Sports,ISFJ
23,Male,0,3.33262,5.444536786,6.5266,6.899145024,Fiction,INTJ
27,Female,0,2.94488,5.320738755,1.79882,3.503979321,Sports,INFP
32,Male,0,0.30717,7.141724093,0.82837,3.414017535,Fiction,ISFP
20,Female,0,5.92929,6.251641539,0.6863,7.086014329,Fiction,ENFJ
31,Female,0,6.21913,5.886385777,9.66135,6.073214238,Fiction,ENTJ
22,Female,0,7.58966,2.66064944,5.41404,5.938961311,Fiction,ENFP
31,Male,1,7.52585,4.118595872,8.37645,5.268493293,Technology,ENTP
26,Female,0,0.71159,6.615167537,8.66409,6.49484432,Fiction,ISTJ
22,Male,1,6.67702,4.937348878,7.04816,4.953630421,Sports,ENTP
29,Female,0,8.19513,5.47796959,1.45574,3.951364929,Technology,ENFP
27,Female,1,7.04794,6.149441532,4.10404,1.72403609,Arts,ESFP
31,Male,0,2.74624,6.974215252,9.69752,6.529873274,Others,ISTJ
31,Male,1,0.4564,5.610607475,9.02878,6.362437102,Arts,INTP
26,Male,0,4.07962,4.588353881,5.66312,5.556048842,Sports,ENFJ
39,Male,0,5.32717,7.283540383,8.33495,7.136300213,Arts,ISTJ
23,Female,0,6.50307,5.752438912,9.10646,7.1517469,Technology,ENTJ
25,Female,1,4.51435,7.478354357,1.69952,3.660553226,Fiction,ISFP
24,Male,0,8.07706,4.207371231,4.57533,4.482843964,Arts,ENFP
30,Female,0,1.53692,6.14754374,4.42041,5.220849624,Sports,ISFJ
29,Female,0,8.99206,5.73623042,4.28215,6.083330491,Technology,ENFJ
22,Female,0,5.53059,4.547830752,9.41208,6.444297503,Sports,ENTJ
32,Male,0,5.53548,6.158851243,7.18729,6.951282824,Others,ESTJ
24,Female,0,1.75569,4.367611005,3.88882,7.501603107,Others,INFJ
38,Female,0,8.06779,4.439670318,8.67748,7.060484196,Arts,ENTJ
26,Male,0,4.14791,5.678377103,7.36011,6.234884936,Fiction,ENTJ
27,Male,1,5.06544,5.713732212,9.90814,5.899753919,Arts,INTP
33,Male,0,9.99338,6.179451846,6.71288,6.2983643,Fiction,ESTJ
22,Female,0,3.87378,5.679262643,8.57366,5.19648396,Sports,INTJ
28,Male,0,9.72568,4.155559541,3.11502,3.952373183,Others,ENFP
23,Male,0,8.65,6.117652845,8.28509,5.665045584,Fiction,ESTP
29,Female,0,0.95168,3.175905686,8.60094,5.445139025,Sports,INTJ
28,Male,0,0.6575,1.602669043,1.82386,3.985386535,Sports,INFP
48,Male,0,1.30293,6.373024354,9.22103,6.570011079,Technology,ISTJ
21,Male,0,1.3301,5.917776892,4.043,6.06756222,Fiction,INFJ
20,Female,1,8.58708,2.144325057,2.85757,6.914574447,Sports,ENFP
20,Male,0,7.74706,3.775932525,6.63243,7.041195206,Others,ENTJ
24,Female,0,2.77175,7.338335034,5.56892,5.66225392,Fiction,ISTP
30,Male,0,3.53179,6.324371458,4.35427,2.70696146,Technology,ISFP
22,Male,0,3.28286,5.844415238,3.86363,4.217459274,Arts,INFP
25,Male,1,7.38065,4.463875854,0.71503,4.477990709,Fiction,ENFP
34,Male,1,1.99131,5.740318124,8.66095,4.653731001,Others,INTP
23,Male,0,3.26451,6.236151955,8.78501,5.354282253,Others,ISTP
28,Female,0,5.16468,4.888109158,3.64279,5.068283949,Fiction,ENFP
24,Female,1,0.58965,6.199679731,1.74171,4.053241949,Arts,ISFP
31,Female,0,2.10518,6.194412742,7.64965,6.640432584,Sports,ISTJ
22,Male,0,6.40434,7.608182699,4.78501,6.577276521,Fiction,ESFJ
32,Female,0,1.70648,6.45656781,2.05032,5.383376736,Sports,ISFJ
30,Male,0,1.42291,2.634419939,6.47407,6.850525781,Fiction,INFJ
29,Female,0,5.26658,7.187815002,1.4008,6.33969962,Arts,ESFJ
32,Male,1,8.30695,6.676771043,1.69097,5.553829165,Others,ESFP
31,Female,1,8.82631,7.285951622,5.87412,3.892947387,Fiction,ESTP
20,Male,0,1.06156,4.13194767,2.93081,3.964155622,Fiction,INFP
24,Male,0,5.79179,5.585271178,9.72893,6.230085934,Technology,ENTJ
29,Female,0,3.00673,5.926154471,5.22024,4.865705778,Fiction,INFP
30,Male,0,2.50556,6.581450984,4.513,7.896380957,Fiction,ISFJ
28,Female,0,1.50725,6.195890581,6.10598,5.498555393,Sports,ISTJ
22,Female,0,4.43783,5.074411285,8.89863,6.86325546,Sports,ENTJ
25,Female,0,1.32489,6.14353923,7.10881,7.052305019,Fiction,ISTJ
25,Male,0,8.27786,6.409852001,1.89295,3.296304661,Fiction,ESFP
26,Male,1,6.23835,4.971999324,6.04265,6.189357729,Technology,ENFP
24,Female,0,1.33458,5.327428928,7.27413,6.126525318,Sports,INTJ
28,Female,0,6.66567,6.431927899,4.58235,5.637345754,Sports,ESFJ
29,Female,0,2.55824,6.618940403,2.17965,5.767210394,Fiction,ISFP
38,Male,0,0.80666,5.953282128,8.68862,0,Technology,INTP
22,Male,0,4.26712,5.27619889,3.38224,6.119277159,Others,INFJ
26,Female,0,0.33284,6.913640664,8.00701,7.624838223,Fiction,ISTJ
25,Female,0,8.95529,3.727994698,7.04999,3.548127542,Fiction,ENTP
25,Male,0,2.53768,4.908642473,9.04615,6.201087543,Fiction,INTJ
31,Female,1,0.78833,7.494895771,3.08891,5.519405934,Arts,ISFP
34,Female,0,7.58845,7.13160621,8.66907,5.797606828,Sports,ESTJ
31,Male,0,7.87322,6.165700528,6.20543,6.948066853,Arts,ESTJ
23,Male,0,9.57971,3.395418762,4.89221,6.023804825,Fiction,ENFJ
31,Male,0,0.86171,6.780683727,7.96432,2.482199903,Others,ISTP
25,Female,0,5.01955,6.339610774,1.49557,6.388977585,Fiction,ESFJ
23,Male,0,6.05392,7.488725538,6.81346,7.580596886,Fiction,ENTJ
39,Female,0,4.97322,6.341619602,2.45322,6.142781329,Fiction,ESFJ
25,Male,0,0.52598,6.387934626,2.72146,6.389393391,Technology,ISFJ
26,Female,0,2.32626,5.363886874,4.53933,6.845409562,Others,INFJ
20,Male,0,2.97982,4.11607903,2.63626,3.773388891,Technology,INFP
32,Female,0,1.37757,4.630016129,9.78392,6.325108137,Fiction,INTJ
37,Female,1,6.73142,7.264539219,5.04419,5.361482756,Arts,ESTP
24,Female,0,2.03352,6.569319495,5.43221,6.700061414,Others,ISFJ
28,Female,1,9.74693,6.387302866,9.2622,3.527797104,Sports,ESTP
22,Male,0,9.35712,4.58497028,4.06344,7.308450979,Technology,ENFJ
23,Female,0,7.72383,4.428185679,9.919,5.777292803,Sports,ENTJ
30,Female,0,9.74164,6.66457946,7.77112,6.929360249,Arts,ESTJ
28,Male,0,9.6053,4.420602013,0.19309,6.543151831,Others,ENFJ
32,Female,1,3.23945,3.999962703,5.60876,5.98685771,Arts,ENTP
26,Female,1,2.89813,6.904781583,6.59522,2.139755452,Fiction,ESTP
30,Female,0,7.18771,6.703262532,8.17973,7.620039155,Technology,ESTJ
27,Male,0,0.80236,5.054709747,2.43862,6.729842307,Fiction,INFJ
30,Female,0,4.14978,6.132304353,2.65372,6.124194229,Fiction,ESFJ
29,Female,0,2.16816,5.273651756,6.27778,7.789862731,Sports,INTJ
37,Female,0,3.35978,7.218412607,4.6653,6.170911113,Technology,ESFJ
28,Female,0,9.88486,4.717250938,6.99541,8.065853094,Others,ENTJ
25,Male,0,5.93516,6.812949567,2.44641,5.966888664,Sports,ESFJ
29,Male,0,5.35213,4.662755835,5.27157,5.178930906,Sports,INFJ
23,Female,0,8.1421,4.424751273,3.25921,5.909069374,Sports,ENFJ
21,Female,0,5.60722,5.032836669,6.35504,3.532888683,Arts,ENTP
22,Male,0,4.33321,4.629869175,1.70368,4.681815894,Technology,ENFP
38,Female,0,9.04489,6.251410467,2.63892,7.814451218,Technology,ESFJ
29,Female,0,5.0502,6.758060331,1.33052,7.651686249,Fiction,ESFJ
33,Male,0,9.00095,4.172499809,6.39549,4.371816742,Fiction,ENFP
22,Male,1,9.10481,6.230199018,5.45536,3.851652412,Arts,ESFP
23,Male,1,1.14909,6.446321674,5.70231,3.406305322,Others,INFP
32,Male,1,2.34375,6.29223155,6.59612,7.565890862,Others,ISTP
41,Female,0,1.41827,4.925035848,6.95312,6.851861324,Arts,INTJ
27,Female,0,8.70226,6.930468146,6.15251,4.884948924,Sports,ESTP
30,Male,0,1.2363,6.197286073,7.02814,4.119320312,Fiction,ISTP
32,Female,0,9.65798,4.982067266,8.58828,6.098081696,Fiction,ENTJ
36,Male,1,6.30298,6.305444793,8.57082,6.020367233,Fiction,ESTP
31,Male,0,1.80833,4.784113825,8.54622,2.426595599,Sports,INTP
19,Female,0,4.00526,5.87957133,0.20227,5.596857058,Fiction,INFP
25,Male,1,3.24118,6.581032468,8.75048,5.414054517,Arts,ISTP
26,Female,0,7.49106,6.203375413,7.8742,6.860519964,Fiction,ESTJ
26,Female,0,9.32424,5.302700214,5.38215,5.935914986,Arts,ENTP
27,Female,0,2.80375,6.132905988,8.58687,5.414283491,Fiction,ISTP
30,Female,0,1.14774,6.635177602,0.51218,7.135535412,Arts,ISFJ
36,Female,0,7.18625,6.820225583,3.55931,2.89034824,Others,ESFP
25,Male,0,8.45983,6.204555355,9.96042,6.042339532,Fiction,ESTJ
25,Female,0,5.70534,6.134466638,9.10891,4.518635355,Technology,ESTP
22,Male,1,3.78227,3.840658446,2.58592,4.241546164,Fiction,ENFP
24,Male,0,6.64195,7.073179043,7.18692,7.195538104,Fiction,ESTJ
23,Female,0,1.62972,6.420266681,9.01803,6.108748608,Arts,ISTJ
24,Male,0,6.14372,6.229087817,1.67136,6.295282004,Sports,ESFJ
21,Female,0,9.57348,4.226833519,1.63834,6.228167795,Arts,ENFJ
23,Male,0,8.77254,5.242941284,5.2399,5.322349988,Sports,ENFJ
26,Male,0,8.22978,2.958996935,5.63527,4.259202313,Sports,ENFP
20,Male,1,9.54077,4.444807186,1.89921,3.871480051,Fiction,ENFP
25,Female,0,7.45588,4.264470922,1.50735,4.626018555,Fiction,ENFP
23,Male,0,0.04267,3.490391436,0.28413,6.206157032,Others,INFJ
29,Male,0,5.27753,6.429654025,5.59927,4.568822215,Arts,ESTP
31,Female,0,8.09258,5.21322462,0.15828,2.81531895,Technology,ENFP
37,Male,0,0.83159,5.613792536,2.14714,3.955729043,Technology,INFP
31,Male,0,8.02088,6.506565251,5.16775,4.127930335,Sports,ESFP
21,Female,0,7.53089,6.306520361,2.0439,5.083195833,Sports,ENFJ
34,Male,0,3.96994,3.36131725,9.93469,6.132665522,Others,INTJ
30,Male,0,7.44012,6.649355605,4.62414,7.251008453,Technology,ESFJ
31,Male,0,1.91327,6.475707725,7.55058,3.280823571,Others,ISTP
26,Male,1,8.06125,6.227418684,3.44627,1.6082556,Others,ESFP
24,Female,0,9.21661,5.365988265,7.65335,6.33502608,Others,ENTJ
25,Female,0,3.10937,7.58144248,3.03243,6.537188532,Fiction,ESFJ
22,Female,0,2.3337,7.981945889,3.73866,6.603432326,Arts,INFJ
30,Female,0,8.59828,7.967565929,6.54593,6.722308775,Fiction,ESTJ
20,Male,1,0.94643,4.656420499,0.29684,5.352355686,Technology,INFP
26,Male,0,8.57475,6.112445782,8.77371,5.457982865,Arts,ESTP
28,Male,0,2.03618,7.122745442,1.35228,3.766346561,Fiction,ISFP
20,Female,0,4.53087,7.838299002,1.84697,6.308452327,Fiction,INFJ
33,Female,0,6.14895,4.823861207,4.69801,5.953316936,Arts,ENTP
27,Male,0,1.03185,6.756857837,7.89392,5.129353974,Others,ISTP
35,Male,0,6.63689,7.388497199,1.59712,4.338742979,Fiction,ESFP
23,Male,0,3.85541,6.370083995,0.42101,4.420401142,Others,ISFP
28,Female,0,8.93245,7.475293446,6.14334,5.164105963,Fiction,ESTP
39,Male,0,6.38064,3.945206873,9.49244,6.767431976,Technology,ENTJ
24,Male,1,8.55066,5.421981894,5.53705,4.86378977,Technology,ENFP
36,Male,0,6.34986,6.128626362,6.81588,3.664126057,Sports,ESTP
26,Male,0,9.39969,6.125116848,1.30878,7.875965857,Others,ESFJ
25,Female,0,7.30037,4.410395368,0.68896,5.826614928,Sports,ENFJ
24,Male,0,8.72396,6.636766714,3.33411,6.46366199,Fiction,ENFJ
29,Female,0,5.44642,6.183249923,7.59668,3.970168068,Fiction,ESTP
27,Male,0,8.81865,4.928814991,3.28271,4.516717028,Others,ENFP
28,Female,1,9.05587,7.256446903,3.64138,4.059566068,Arts,ESFP
33,Male,1,4.67226,5.076555724,6.58081,5.883270759,Fiction,ENTP
27,Male,0,1.61248,7.002773178,7.45828,5.201573888,Fiction,ISTP
42,Female,0,2.01158,5.159816238,5.57076,7.410501979,Arts,INTJ
23,Female,0,4.77966,6.233482503,5.13462,6.596527776,Fiction,ENFJ
26,Male,1,2.24176,6.15471672,1.00449,3.454558845,Arts,ISFP
24,Male,0,3.23755,6.630841502,8.39146,7.019438527,Fiction,ISTJ
36,Female,1,9.92891,6.302950767,8.83202,5.033516578,Technology,ESTP
22,Male,1,7.89929,6.018697142,9.07882,4.497536641,Arts,ENTP
41,Male,1,4.33476,6.391128364,4.67678,3.806657956,Technology,ISFP
26,Male,0,9.60674,5.188364682,6.37596,1.412452343,Fiction,ENFP
26,Female,0,7.98846,5.606380509,5.44737,7.337049829,Fiction,ENFJ
31,Male,0,2.65159,7.072049799,3.36643,6.549547903,Fiction,ISFJ
31,Male,0,2.34231,6.202959083,1.37649,6.478306627,Fiction,ISFJ
25,Female,0,6.14481,2.989619714,5.8368,6.018780455,Arts,ENTJ
24,Female,0,1.39182,5.605455594,7.74175,6.021226794,Fiction,INTJ
23,Male,0,1.68437,6.202091826,9.25889,6.427888684,Fiction,INTJ
22,Male,0,4.19759,5.882532214,1.08591,0.942066089,Technology,ENFP
26,Female,0,0.26178,7.065704897,6.60631,6.220262777,Arts,ISTJ
37,Male,0,0.80661,3.766121329,4.97184,4.440823419,Arts,INFP
30,Male,1,0.57891,6.583822677,8.86115,3.951604674,Fiction,ISTP
27,Male,0,4.41326,6.64469394,0.7389,6.746696539,Technology,ISFJ
30,Male,0,0.74542,6.001534794,6.21969,5.616102508,Arts,INTP
28,Male,0,8.21421,7.115842823,7.49232,3.541706774,Arts,ESTP
38,Male,0,0.1603,2.785357819,6.71028,5.092242898,Sports,INTJ
24,Male,0,9.86317,6.313393981,3.53848,6.992457308,Others,ESFJ
31,Male,0,8.72785,7.233341987,6.1407,5.645042363,Sports,ESFJ
36,Female,0,1.44634,3.365513882,4.31992,8.162770427,Technology,INFJ
28,Male,0,3.8986,6.446400632,0.56641,1.610103991,Fiction,ISFP
28,Female,0,6.22649,6.64095171,7.65692,6.218533696,Fiction,ESTJ
26,Male,0,0.00381,6.548279914,6.22162,5.510262213,Sports,ISFJ
29,Male,0,2.52413,6.090651604,8.78264,6.911127654,Technology,INTJ
38,Male,0,3.56848,5.427039511,8.40735,6.709155914,Technology,INTJ
21,Male,0,0.22905,4.670678245,5.96828,4.920751235,Others,INFP
25,Female,0,0.81045,7.104331983,1.38437,6.366605999,Arts,ISFJ
33,Female,0,6.73333,4.746392192,7.52605,6.266372149,Arts,ENTJ
20,Female,1,4.90141,6.088733426,3.47721,3.65042406,Fiction,ENFP
26,Male,0,7.10726,4.171834285,9.36148,5.458743625,Sports,ENTJ
26,Male,0,8.23344,6.474232876,3.12531,5.083649571,Arts,ESFP
23,Female,0,7.43747,4.192797283,3.09404,3.135517836,Fiction,ENFP
29,Male,0,0.29556,1.439407078,6.56928,5.241999869,Arts,INTP
23,Male,1,9.26988,4.117453993,8.30866,7.232610915,Fiction,ENTP
22,Male,0,3.43251,6.308372964,9.12309,6.47914917,Fiction,ISTJ
27,Male,0,1.43768,6.787254143,7.06242,2.375445841,Fiction,ISTP
24,Male,0,6.45142,5.33858764,2.06787,6.644893305,Arts,ENFJ
30,Female,0,8.87877,4.941495249,9.0207,4.175805213,Others,ENTP
24,Male,0,8.15706,4.358595345,0.09175,3.138829061,Arts,ENFP
26,Male,0,0.35274,6.636624491,4.08076,6.510242065,Fiction,ISFJ
27,Female,0,2.85053,5.484033252,8.51929,6.01251559,Technology,ENTJ
21,Female,0,1.13465,4.29552558,0.5609,6.531232804,Sports,INFJ
27,Male,0,9.59457,6.145087522,0.07417,5.801492109,Sports,ESFJ
22,Male,0,1.7286,3.916862456,2.34446,6.283108588,Technology,INFJ
24,Male,0,5.94035,5.234270541,1.62235,6.318370455,Sports,ENFJ
